activity_id,title,activity_category,meta_description,thumbnail_image_url,start_date,end_date,register_number,participated_number,expense_money,visible,content,viewCount,created_on,last_modified_on,permalink_url
FB00014,MỞ ĐƠN ĐĂNG KÝ DỰ THI VÒNG 1 GLOGISTICS 2024: TRẮC NGHIỆM ONLINE,HỖ TRỢ TRUYỀN THÔNG,[HỖ TRỢ TRUYỀN THÔNG][MỞ ĐƠN ĐĂNG KÝ DỰ THI VÒNG 1 GLOGISTICS 2024: TRẮC NGHIỆM ONLINE][English Caption Below]Thông tin chi tiết Cuộc thi:ibc-glogistics.com----,https://scontent.fsgn2-8.fna.fbcdn.net/v/t1.15752-9/476499552_1420272975987758_4180479456986187126_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=102&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeE4gKIfY4SqYsfdciCbl2PL0Ts-TnggxF3ROz5OeCDEXV_UEx5WXNBJ10zu2RRvmRVh1t_MTWg2c-pXZvPukP3Z&_nc_ohc=sMCwZXWeXUsQ7kNvwGrrepe&_nc_oc=AdluvmxZSAAY_i4OPZhTtSw-rT4FKqbRvBP17twSBYd5wc7FWbzmCPnQ0m-9jXx_gd8&_nc_zt=23&_nc_ht=scontent.fsgn2-8.fna&oh=03_Q7cD2AGWwpnWoFxubhxr9T_zgsJmbKuTaNH8oXpXpUVE3CypGw&oe=681A3065,02/10/2024,16/10/2024,,,,True,"[HỖ TRỢ TRUYỀN THÔNG][MỞ ĐƠN ĐĂNG KÝ DỰ THI VÒNG 1 GLOGISTICS 2024: TRẮC NGHIỆM ONLINE][English Caption Below]Thông tin chi tiết Cuộc thi:ibc-glogistics.com-----------------------------------------------Trong thời đại thị trường luôn có những biến động khó lường, để vận hành chuỗi cung ứng một cách tối ưu dưới hình thức tối thiểu hoá chi phí tồn kho và vận chuyển, hiệu quả hoá việc sử dụng nguồn lực, thì Doanh nghiệp luôn cần phải đề cao, chú trọng vào vấn đề Lập kế hoạch cung ứng.Vậy, nếu mỗi chúng ta là một doanh nghiệp đang hoạt động vì chính mình, liệu bạn đã có cho mình một danh sách những “vùng đất hứa” sẽ chinh phục để định vị bản thân trong thị trường lao động ngày càng cạnh tranh khốc liệt chưa?Hãy lựa chọn Cuộc thi GLogistics 2024 là mục tiêu tiếp theo trong kế hoạch của chính bạn!-----------------------------------------------THÔNG TIN CHI TIẾT VÒNG 1: PHẦN THI TRẮC NGHIỆM ONLINEThời gian mở cổng dự thi: 02/10/2024 - 23h59’ 16/10/2024.Link đăng ký dự thi Vòng 1:https://tinyurl.com/bdfba4z6Lệ phí tham gia: 10.000 VNĐ/lượt dự thi.Hình thức: Cá nhân dự thi Trắc nghiệm Online.Ngôn ngữ: 100% tiếng Anh.Đối tượng tham gia: Tất cả sinh viên có niềm đam mê ở lĩnh vực Ngoại thương, Logistics và Quản lý chuỗi cung ứng trên toàn quốc.Lưu ý: Mỗi thí sinh sẽ được tham gia thi tối đa 05 lượt (01 mã code/lần thi) và Ban Tổ chức sẽ lấy điểm lượt thi cao nhất. Lệ phí dự thi cho mỗi lượt là 10.000 VNĐ.CÁCH THỨC ĐĂNG KÝ DỰ THI:Bước 1: Like & Follow Fanpage International Business Club.Bước 2: Like & Share bài viết này kèm hashtag#IBC#GLogistics2024#SupplyPlanningđồng thời tag 03 người bạn cùng cùng tham gia.Bước 3: Điền thông tin đăng ký tại:https://tinyurl.com/bdfba4z6Bước 4: Hệ thống sẽ gửi mã dự thi đến mail đăng ký sau 24h. Hãy check mục thư spam nếu không nhận được code nhé!Thời gian mở link từ ngày 30/09 - 16/10/2024.Thời gian mở cổng dự thi từ ngày: 02/10 - 16/10/2024.Bước 5: Đăng nhập và sử dụng mã dự thi được cung cấp và thi trên nền tảng dự thi:https://tinyurl.com/uf7vrwvbCƠ CẤU GIẢI THƯỞNG:01 Giải nhất: 6.000.000 VND và 01 suất shortcut vào vòng phỏng vấn chương trình Internship của Công ty Perfetti Van Melle.01 Giải nhì: 4.000.000 VND và 01 suất shortcut vào vòng phỏng vấn chương trình Internship của Công ty Perfetti Van Melle.02 Giải ba: 2.000.000 VND/giải và 01 suất shortcut vào vòng phỏng vấn chương trình Internship của Công ty Perfetti Van Melle.12 Giải khuyến khích: 250.000 VND/giải và 01 suất shortcut vào vòng Phone Call chương trình Internship của Công ty Perfetti Van Melle.CƠ CẤU GIẢI THƯỞNG PHỤ:01 Giải đội thi được yêu thích nhất: 1.00.000 VND.QUYỀN LỢI THAM GIA:Cơ hội thực tập thông qua các suất Shortcut tại tập đoàn đa quốc gia.Cơ hội để tìm hiểu, học hỏi thêm những kiến thức trong lĩnh vực Logistics và Quản lý Chuỗi cung ứng, đặc biệt là chủ đề Lập kế hoạch cung ứng (Supply Planning).Nhận được sự hỗ trợ và đồng hành từ đội ngũ tư vấn uy tín đến từ Nhà Hỗ trợ Nội dung.Đối với sinh viên UEH được cập nhật mã số sinh viên.Có cơ hội nhận được những giải thưởng hấp dẫn của Cuộc thi.-----------------------------------------------Được tổ chức bởi Câu lạc bộ Kinh doanh Quốc tế (IBC), GLogistics 2024, với chủ đề “Supply Planning - Lập kế hoạch cung ứng”, là Cuộc thi học thuật thường niên lớn nhất về lĩnh vực Logistics và Quản lý chuỗi cung ứng tại Đại học Kinh tế TP. Hồ Chí Minh, dành cho cộng đồng sinh viên trên toàn quốc.------------------------------------------------In an era where there are always unpredictable fluctuations in the market, in order to operate the supply chain in an optimized way, in the form of minimizing inventory and transportation costs, and efficiently using resources, enterprises always uphold and focus on the issue of supply planning.So, if you're your own business, are you ready to plan to position yourself in an increasingly competitive labor market? Choose the GLogistics Contest 2024 as the next goal in your plans!#IBC#GLogistics2024#GLo24#DecipheringPotential#SupplyPlanning#ONEXTraining#LearningFromDoing#LearntoDo#XuatNhapKhau#Logistics#ThuTucHaiQuan#VungKienThucManhKyNang#erxvietnam#excelmastery#supplychainanalytics#handsonprocurement----------------------------------------------------Để biết thêm thông tin chi tiết, vui lòng liên hệ:Website:ibc-glogistics.comFanpage:https://www.facebook.com/ueh.ibc/Email: glogistics@ibc-ueh.comHotline:Phạm Ái Bảo Trân - Trưởng Ban Tổ chức: 0785 812 449.Mai Tiến Phát - Trưởng Team Social: 0357 191 746.Trần Ngọc Anh Thư - Phó Team Social: 0942 108 611.",,2025-04-06T23:14:26.388260,2025-04-06T23:14:26.388260,https://www.facebook.com/ETClub.UEH/posts/845927164394595?comment_id=1748385082657289&__cft__[0]=AZVn3f0B_EVfAcEl0Pesgk2Bd6APU2UzQjViZ1BK2wHgi6lQkBU3h23H3eB1ZnS8wVxVhkf5vrL64yre7GHkzPTGfpXSaPt0y7RUpvBbaaCqwfjNcmGXTkoUYekLbnitMD-MI1SHzUnT08b4kd_XWOJIMUMpysejQ3-INIRJGGh7evstjKYU2A93sYwSDQujoYs&__tn__=R-R
FB00015,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê ",Không xác định,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương m",https://scontent.fsgn2-8.fna.fbcdn.net/v/t1.15752-9/476499552_1420272975987758_4180479456986187126_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=102&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeE4gKIfY4SqYsfdciCbl2PL0Ts-TnggxF3ROz5OeCDEXV_UEx5WXNBJ10zu2RRvmRVh1t_MTWg2c-pXZvPukP3Z&_nc_ohc=sMCwZXWeXUsQ7kNvwGrrepe&_nc_oc=AdluvmxZSAAY_i4OPZhTtSw-rT4FKqbRvBP17twSBYd5wc7FWbzmCPnQ0m-9jXx_gd8&_nc_zt=23&_nc_ht=scontent.fsgn2-8.fna&oh=03_Q7cD2AGWwpnWoFxubhxr9T_zgsJmbKuTaNH8oXpXpUVE3CypGw&oe=681A3065,,,,,,True,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương mà ảnh mặ…See more",,2025-04-06T23:14:37.068709,2025-04-06T23:14:37.068709,https://www.facebook.com/ETClub.UEH/posts/598270515826929?comment_id=232257656445683&__cft__[0]=AZW-Jvi4h62My3vmZXB1qduTOXhDCjYXcnAztUtqdw4e0mmAbmw8f-rGeMkKoyTzqKByoinTk2DgnTQdud68PqtZhTnRw92t2uvkCWL8tlpI9mea2uJ_VU_iFrc-dKiBkMHXkqxi70sI-HKXQYg97FARTnM91o6DZ30RGE-763dBgnFnwVpB4U4KdZNp8K-uAho&__tn__=R-R
FB00016,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê ",Không xác định,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương m",https://scontent.fsgn2-8.fna.fbcdn.net/v/t1.15752-9/476499552_1420272975987758_4180479456986187126_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=102&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeE4gKIfY4SqYsfdciCbl2PL0Ts-TnggxF3ROz5OeCDEXV_UEx5WXNBJ10zu2RRvmRVh1t_MTWg2c-pXZvPukP3Z&_nc_ohc=sMCwZXWeXUsQ7kNvwGrrepe&_nc_oc=AdluvmxZSAAY_i4OPZhTtSw-rT4FKqbRvBP17twSBYd5wc7FWbzmCPnQ0m-9jXx_gd8&_nc_zt=23&_nc_ht=scontent.fsgn2-8.fna&oh=03_Q7cD2AGWwpnWoFxubhxr9T_zgsJmbKuTaNH8oXpXpUVE3CypGw&oe=681A3065,,,,,,True,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương mà ảnh mặ…See more",,2025-04-06T23:14:47.861312,2025-04-06T23:14:47.861312,https://www.facebook.com/ETClub.UEH/posts/1342824316215590?comment_id=1342916469539708&reply_comment_id=1342920572872631&__cft__[0]=AZXc8JBSVOHzdFnI4w6p_2TchU8oi_XStIcDPtuEHq3W7W4z6psqiLl-6EVkz38LbRRHCb_bNf2Wv2FN7YT5mYsIO-cXZO0hDNfUerGJuN6xyzABQQxPyvx2OoN24vNmnBRi3PLRHc5zefQdxSXajzqR3IQsjnGVA7Js7XH54soHiLYxZMIsT4EymAJ9I3BT_m_cd1MsLxbq0iUdnqfUyYAf&__tn__=R-R
FB00017,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê ",Không xác định,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương m",https://scontent.fsgn2-8.fna.fbcdn.net/v/t1.15752-9/476499552_1420272975987758_4180479456986187126_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=102&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeE4gKIfY4SqYsfdciCbl2PL0Ts-TnggxF3ROz5OeCDEXV_UEx5WXNBJ10zu2RRvmRVh1t_MTWg2c-pXZvPukP3Z&_nc_ohc=sMCwZXWeXUsQ7kNvwGrrepe&_nc_oc=AdluvmxZSAAY_i4OPZhTtSw-rT4FKqbRvBP17twSBYd5wc7FWbzmCPnQ0m-9jXx_gd8&_nc_zt=23&_nc_ht=scontent.fsgn2-8.fna&oh=03_Q7cD2AGWwpnWoFxubhxr9T_zgsJmbKuTaNH8oXpXpUVE3CypGw&oe=681A3065,,,,,,True,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương mà ảnh mặ…See more",,2025-04-06T23:15:06.005911,2025-04-06T23:15:06.005911,https://www.facebook.com/ETClub.UEH/posts/1345715315926490?comment_id=361650505978478&__cft__[0]=AZXNCOhO0JhGAmGW2RRxC1pa4Iy00thxgX_6LbjwkDVRAzDsHyyPLbixKcbESW7ONo0jQXSfgapqxueQ8AGJ_oz8S-57vqC3UH8ygk9Ak3jhoE1vNi5pzXWb_QPXmc5gWs2K_rITKUuvmRo8_dfM4cjFLbsAp3g276BpdpDIyibGSiKoua_3MDvF6Ywmw1TUuXP2twacEPR78sRDm7bTzj2T&__tn__=R-R
FB00018,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê ",Không xác định,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương m",https://scontent.fsgn2-8.fna.fbcdn.net/v/t1.15752-9/476499552_1420272975987758_4180479456986187126_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=102&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeE4gKIfY4SqYsfdciCbl2PL0Ts-TnggxF3ROz5OeCDEXV_UEx5WXNBJ10zu2RRvmRVh1t_MTWg2c-pXZvPukP3Z&_nc_ohc=sMCwZXWeXUsQ7kNvwGrrepe&_nc_oc=AdluvmxZSAAY_i4OPZhTtSw-rT4FKqbRvBP17twSBYd5wc7FWbzmCPnQ0m-9jXx_gd8&_nc_zt=23&_nc_ht=scontent.fsgn2-8.fna&oh=03_Q7cD2AGWwpnWoFxubhxr9T_zgsJmbKuTaNH8oXpXpUVE3CypGw&oe=681A3065,,,,,,True,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương mà ảnh mặ…See more",,2025-04-06T23:15:17.135335,2025-04-06T23:15:17.135335,https://www.facebook.com/ETClub.UEH/posts/594548629532451?comment_id=1849558822107872&__cft__[0]=AZWwoIL2pBUnZ-BFyEd3EnO3DT4u3WkjD4yMLEUYo8YJxQUqsUwWAH3DnsooxFiTUJzScAaB6VUQra1xT2QBcWGhXlyLMXD-U1Ia2z4QpidP2saoiIhMseQz7HFo1C_FwG2IN2XxPMHxL_JMh1_Mrp4M5kqxje3tZRwkG_4B2mN9AsPpGgxHyjVtA3LJSJtSix8&__tn__=R-R
FB00019,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê ",Không xác định,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương m",https://scontent.fsgn2-8.fna.fbcdn.net/v/t1.15752-9/476499552_1420272975987758_4180479456986187126_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=102&ccb=1-7&_nc_sid=b70caf&_nc_eui2=AeE4gKIfY4SqYsfdciCbl2PL0Ts-TnggxF3ROz5OeCDEXV_UEx5WXNBJ10zu2RRvmRVh1t_MTWg2c-pXZvPukP3Z&_nc_ohc=sMCwZXWeXUsQ7kNvwGrrepe&_nc_oc=AdluvmxZSAAY_i4OPZhTtSw-rT4FKqbRvBP17twSBYd5wc7FWbzmCPnQ0m-9jXx_gd8&_nc_zt=23&_nc_ht=scontent.fsgn2-8.fna&oh=03_Q7cD2AGWwpnWoFxubhxr9T_zgsJmbKuTaNH8oXpXpUVE3CypGw&oe=681A3065,,,,,,True,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương mà ảnh mặ…See more",,2025-04-06T23:15:27.578645,2025-04-06T23:15:27.578645,https://www.facebook.com/ETClub.UEH/posts/852026650451313
FB00020,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê ",Không xác định,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương m",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=dst-png_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=22ec41&_nc_eui2=AeGvG_DsFg4PYCxEGr7Oi45kWt9TLzuBU1Ba31MvO4FTUGenGDTW6ayjYW49-Rzm0w4BjpksEtpjRU378aKYjz_S&_nc_ohc=pCF_EXqQ5MYQ7kNvwHkqRa5&_nc_oc=AdnIBERwc6HbQleJSawS4x2x79zzrAVno9YB0py3xHgeEEfcwF26TheHIuuZsMmdklw&_nc_zt=24&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfEF-fF0yjJ-1B80mib1IvhbAcjyhIwn_OaSHHKK3l4k_w&oe=681A067A,,,,,,True,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương mà ảnh mặ…See more",,2025-04-06T23:15:38.625670,2025-04-06T23:15:38.625670,https://www.facebook.com/ETClub.UEH/posts/1518303218667698?comment_id=827977438287274&__cft__[0]=AZVgYBLEW8qorc-5IuH8sUwe4TcruSLkMRVf6EM2s45eW5KcQtoIAiN4eSUZt_evdZIP_xarUazqzAfNCGcfMj74LpQD0kiWR-grjwdLEBuJykXMPO0nH30vcHWKB6mShhUPNMMiAlbYN3-pRDCnZPXYKxrsG8fg7DjdAe8DOHDs9hm2Z3ebdaFag8Lwu-JDKymRmJd8PHqX0t5F9uHM-A63&__tn__=R-R
FB00021,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=dst-png_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=22ec41&_nc_eui2=AeGvG_DsFg4PYCxEGr7Oi45kWt9TLzuBU1Ba31MvO4FTUGenGDTW6ayjYW49-Rzm0w4BjpksEtpjRU378aKYjz_S&_nc_ohc=pCF_EXqQ5MYQ7kNvwHkqRa5&_nc_oc=AdnIBERwc6HbQleJSawS4x2x79zzrAVno9YB0py3xHgeEEfcwF26TheHIuuZsMmdklw&_nc_zt=24&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfEF-fF0yjJ-1B80mib1IvhbAcjyhIwn_OaSHHKK3l4k_w&oe=681A067A,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:15:48.702839,2025-04-06T23:15:48.702839,https://www.facebook.com/ETClub.UEH/posts/635610208759626?comment_id=1485538168933893&__cft__[0]=AZX5B-WhImWhgoTYo96nm-2wDBklrAtswN6wFhbJoNGJnqrRRopEQwxCmxPamVquDcV_7Ck1R8HLEuLGVCmyfAt5DdUUX-kzHyeHXAFzoyxdOKaFPJEi5LHwLCoX3VqSNVaYE7O57iOA5VoGMy2EEZb4yJgy8qqlQZBh7of2Q109Y1AVfvIRRV-8Gm42jJCRfig&__tn__=R-R
FB00022,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê ",Không xác định,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương m",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=dst-png_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=22ec41&_nc_eui2=AeGvG_DsFg4PYCxEGr7Oi45kWt9TLzuBU1Ba31MvO4FTUGenGDTW6ayjYW49-Rzm0w4BjpksEtpjRU378aKYjz_S&_nc_ohc=pCF_EXqQ5MYQ7kNvwHkqRa5&_nc_oc=AdnIBERwc6HbQleJSawS4x2x79zzrAVno9YB0py3xHgeEEfcwF26TheHIuuZsMmdklw&_nc_zt=24&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfEF-fF0yjJ-1B80mib1IvhbAcjyhIwn_OaSHHKK3l4k_w&oe=681A067A,,,,,,True,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương mà ảnh mặ…See more",,2025-04-06T23:15:59.631848,2025-04-06T23:15:59.631848,https://www.facebook.com/ETClub.UEH/posts/724860099834636?comment_id=403698532416572&__cft__[0]=AZUHp1UxF0jbuNqaOZNOQ4HAYVN3fTWDy2tv29PCU2w3GmfQiHo50Nc3u7V-Yl6emMyqVWRPyXuIkjyXRzq9uwNcV3xTg_ChfqBtxbUfqLaBSW9-2amMpqn9YdK69DPnLc293RgAO6YLEPHFHQpQgghY0H5ePbr6HIG7Ah3rPYFtOAwkigWigYbFUN5oSz71ayQ&__tn__=R-R
FB00023,the night when...,Không xác định,the night when...,https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=dst-png_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=22ec41&_nc_eui2=AeGvG_DsFg4PYCxEGr7Oi45kWt9TLzuBU1Ba31MvO4FTUGenGDTW6ayjYW49-Rzm0w4BjpksEtpjRU378aKYjz_S&_nc_ohc=pCF_EXqQ5MYQ7kNvwHkqRa5&_nc_oc=AdnIBERwc6HbQleJSawS4x2x79zzrAVno9YB0py3xHgeEEfcwF26TheHIuuZsMmdklw&_nc_zt=24&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfEF-fF0yjJ-1B80mib1IvhbAcjyhIwn_OaSHHKK3l4k_w&oe=681A067A,,,,,,True,the night when...,,2025-04-06T23:16:09.986319,2025-04-06T23:16:09.986319,https://www.facebook.com/ETClub.UEH/posts/547452510908730?comment_id=610224701138319&__cft__[0]=AZWCF22-vNF4hQvdYoNn-UGg-nI-7vQJHCQTquMv6baS48AVP8LeWnPimrzopGsqNP4TXaytNYUZoyAdsPMAQkOh-xgyqHXlL6vqbuSsEN7uiB2Q4uA4pXs_uTBg2cHGEnGfMBIXZyvmrjYDUjyUZJ-iZZVLicgrUUJnrq5GI19KkTKNE_pZJwEsT_pmgTENjbA&__tn__=R-R
FB00024,Cảm ơn UEH đã cho tôi một trải nghiệm tuyệt vời,Không xác định,Cảm ơn UEH đã cho tôi một trải nghiệm tuyệt vời,https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=dst-png_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=22ec41&_nc_eui2=AeGvG_DsFg4PYCxEGr7Oi45kWt9TLzuBU1Ba31MvO4FTUGenGDTW6ayjYW49-Rzm0w4BjpksEtpjRU378aKYjz_S&_nc_ohc=pCF_EXqQ5MYQ7kNvwHkqRa5&_nc_oc=AdnIBERwc6HbQleJSawS4x2x79zzrAVno9YB0py3xHgeEEfcwF26TheHIuuZsMmdklw&_nc_zt=24&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfEF-fF0yjJ-1B80mib1IvhbAcjyhIwn_OaSHHKK3l4k_w&oe=681A067A,,,,,,True,Cảm ơn UEH đã cho tôi một trải nghiệm tuyệt vời,,2025-04-06T23:16:20.340389,2025-04-06T23:16:20.340389,https://www.facebook.com/ETClub.UEH/posts/1105592386605452?comment_id=1105629789935045&__cft__[0]=AZUkLl1WRQ1lLToNxPbomvY_HXFbAWUZ4OGZOdnJW1H8OO5AhFuCZ-9vpEYIX0PzI33MXwijh-P5KhD8aLDycKiasQw_KtPHYO3eJM7pUr1AWniiDpVuLntflZ3rL9FjLjjYeOWXQIVJFrURdJ5hOGXaft7eDKGDU6-YmC5Dyu6rji2fZ7w1mf6QOFzOO7Xp-XsgmuY3flwCiZ9tbVWFSdNf&__tn__=R-R
FB00025,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê ",Không xác định,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương m",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=dst-png_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=22ec41&_nc_eui2=AeGvG_DsFg4PYCxEGr7Oi45kWt9TLzuBU1Ba31MvO4FTUGenGDTW6ayjYW49-Rzm0w4BjpksEtpjRU378aKYjz_S&_nc_ohc=pCF_EXqQ5MYQ7kNvwHkqRa5&_nc_oc=AdnIBERwc6HbQleJSawS4x2x79zzrAVno9YB0py3xHgeEEfcwF26TheHIuuZsMmdklw&_nc_zt=24&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfEF-fF0yjJ-1B80mib1IvhbAcjyhIwn_OaSHHKK3l4k_w&oe=681A067A,,,,,,True,"Anh chị ơii, em thấy bên ULAW mời anh Huy về diễn giả em mê quá, có khoa nào sắp tới có talkshow hay sự kiện gì nhã ý mời a Huy đi ạ, ảnh zui mà ảnh dễ thương mà ảnh mặ…See more",,2025-04-06T23:16:34.319549,2025-04-06T23:16:34.319549,https://www.facebook.com/ETClub.UEH/posts/1282874952210527?comment_id=1282924298872259&__cft__[0]=AZW8D8rMyMQfisRmkIFPKMbMhQmM3EXWVPGzWGMeknZVatr9tW_yLvS11y60EfleYHPv-0tLkQBOoegRN2N-IZv5jZDSRkDD-Ud68EMRBwQqzrB7P2HU6TeH3GhEPEX22yWPtY8b44Tl6GWFe_BBfHZrUiwIE70J4SQ473Pzw0E0sb-pj2zIjnWQgZjCVkw1wt0rpld9gvCdtxi_RP3H-Ghu&__tn__=R-R
FB00026,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn là",Không xác định,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=dst-png_s200x200&_nc_cat=1&ccb=1-7&_nc_sid=22ec41&_nc_eui2=AeGvG_DsFg4PYCxEGr7Oi45kWt9TLzuBU1Ba31MvO4FTUGenGDTW6ayjYW49-Rzm0w4BjpksEtpjRU378aKYjz_S&_nc_ohc=pCF_EXqQ5MYQ7kNvwHkqRa5&_nc_oc=AdnIBERwc6HbQleJSawS4x2x79zzrAVno9YB0py3xHgeEEfcwF26TheHIuuZsMmdklw&_nc_zt=24&_nc_ht=scontent.fsgn2-4.fna&oh=00_AfEF-fF0yjJ-1B80mib1IvhbAcjyhIwn_OaSHHKK3l4k_w&oe=681A067A,,,,,,True,"Mình cần tìm infor các bạn KOL, Tiktoker UEH có mong muốn làm Student Ambassador ạ",,2025-04-06T23:16:46.501138,2025-04-06T23:16:46.501138,https://www.facebook.com/ETClub.UEH/posts/851236893863622?comment_id=1203911790863029&__cft__[0]=AZXhBXkLxEz7HF24MCzBP3H_ZNE95Q4V_bocINxHQfiotPmpWP3Ixw06_qOGR6hAal28R2PRtR6IJp2Vq3hZFX7aVYBNp_hhthOJCQGNmFbXVEq9S3ny4_krz2_s4V2_JnhUfg9UJKMt53g442HH1_kcrZQOwI00uOgSTnAmsWb99EaPS8Me9idpcqwBApb8wX8&__tn__=R-R
